num;nomenclature;code;mnemonique;libelle;Définition;statut;creation;modification;ressource
29;GILGES;G;G;G;Structural, Structures tectoniques ou gravitaires principales;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
29;GILGES;H;H;H;Economique, de tout type, Intrusif, Extrusif, Cheminée volcanique de kimberlite diamantifère,  mines d'or,  mines et carrières métalliques et non métalliques;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
29;GILGES;I;I;I;Autres (par exemple historique pour le développement des sciences de la terre);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
29;GILGES;J;J;J;Plaques tectoniques;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
29;GILGES;K;K;K;Astroblème, évidence d'interventions extraterrestres : cratères de météorites;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
29;GILGES;L;L;L;Caractéristiques géologique à  l'échelle continentale (Caractéristiques pouvant être vues de l'espace), Caractéristiques géologique à  l'échelle océanique, Plaques, Marges;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
29;GILGES;M;M;M;Plateau continental, Plateau océanique, Fumeurs noirs, Fosses profondes, guyots, Escarpement de failles;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/29-GILGES_2016-04-08.csv
3;NAT_OBJ_GEO;In;Inventoriel;Inventoriel;Inventoriel : Le taxon observé est présent quelque part dans l’objet géographique;Validé;22/01/2014;22/01/2014;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/3-NAT_OBJ_GEO_2015-10-15.csv
3;NAT_OBJ_GEO;NSP;Ne sait pas;Ne sait pas;Ne Sait Pas : L’information est inconnue;Validé;22/01/2014;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/3-NAT_OBJ_GEO_2015-10-15.csv
3;NAT_OBJ_GEO;St;Stationnel;Stationnel;Stationnel : Le taxon observé est présent sur l’ensemble de l’objet géographique;Validé;22/01/2014;22/01/2014;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/3-NAT_OBJ_GEO_2015-10-15.csv
30;REGION;ALS;ALS;Alsace;Alsace;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;ANT;ANT;Antilles;Antilles;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;AQI;AQI;Aquitaine;Aquitaine;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;AUV;AUV;Auvergne;Auvergne;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;BNO;BNO;Normandie (Basse);Normandie (Basse);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;BOU;BOU;Bourgogne;Bourgogne;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;BRE;BRE;Bretagne;Bretagne;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;CEN;CEN;Centre;Centre;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;CHA;CHA;Champagne-Ardenne;Champagne-Ardenne;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;CSC;CSC;Corse;Corse;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;FRA;FRA;France entière;France entière;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;FRC;FRC;France-Comté;France-Comté;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;GUA;GUA;Guadeloupe;Guadeloupe;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;GUY;GUY;Guyane;Guyane;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;HNO;HNO;Normandie (Haute);Normandie (Haute);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;IDF;IDF;Ile-de-France;Ile-de-France;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;LIM;LIM;Limousin;Limousin;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;LOR;LOR;Lorraine;Lorraine;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;LRO;LRO;Languedoc-Roussillon;Languedoc-Roussillon;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;MAR;MAR;Martinique;Martinique;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;MAY;MAY;Mayotte;Mayotte;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;MPY;MPY;Midi-Pyrénées;Midi-Pyrénées;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;NPC;NPC;Nord-Pas de Calais;Nord-Pas de Calais;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;PAC;PAC;Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;PAL;PAL;Pays de Loire;Pays de Loire;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;PIC;PIC;Picardie;Picardie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;POC;POC;Poitou-Charentes;Poitou-Charentes;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;REU;REU;Réunion;Réunion;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;RHA;RHA;Rhône-Alpes;Rhône-Alpes;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
30;REGION;SPM;SPM;Saint-Pierre et Miquelon;Saint-Pierre et Miquelon;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/30-REGION_2016-04-08.csv
31;CONFID;1;Public;Public;Public : la fiche du site n'est pas confidentielle.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/31-CONFID_2016-04-08.csv
31;CONFID;2;Confidentiel;Confidentiel;Confidentiel : la fiche a un niveau de confidentialité élevé.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/31-CONFID_2016-04-08.csv
32;COUPGEOL;Non;Non;Non;Non : Il n'existe pas de coupe géologique associée au site.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/32-COUPGEOL_2016-04-08.csv
32;COUPGEOL;Oui;Oui;Oui;Oui : Il existe bien une coupe géologique associée. Cette coupe est décrite dans un document lié.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/32-COUPGEOL_2016-04-08.csv
33;ETAT1;Bon;Bon;Bon;Bon : Le site est en bon état.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/33-ETAT1_2016-04-08.csv
33;ETAT1;Dégradé;Dégradé;Dégradé;Dégradé : le site a été dégradé.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/33-ETAT1_2016-04-08.csv
34;ETAT2;0;Bon;Bon état général;Bon état général;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;1;Comblé;Comblé;"Comblé. Ne peut être utilisé que si le niveau d'état du site est ""Dégradé"". (voir nomenclature 33)";Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;2;VAR;Dégradation variable;"Dégradation variable. Ne peut être utilisé que si le niveau d'état du site est ""Dégradé"". (voir nomenclature 33)";Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;3;Eboulé;Eboulé;"Eboulé. Ne peut être utilisé que si le niveau d'état du site est ""Dégradé"". (voir nomenclature 33)";Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;4;Envahi;Envahi par la végétation.;"Envahi par la végétation. Ne peut être utilisé que si le niveau d'état du site est ""Dégradé"". (voir nomenclature 33)";Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;5;Noyé;Noyé;"Noyé. Ne peut être utilisé que si le niveau d'état du site est ""Dégradé"". (voir nomenclature 33)";Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;6;Pollué;Pollué;"Pollué. Ne peut être utilisé que si le niveau d'état du site est ""Dégradé"". (voir nomenclature 33)";Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-04-08.csv
34;ETAT2;0;Bon;Bon état général;Bon état général;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
34;ETAT2;1;Comblé;Comblé;Comblé. Ne peut être utilisé que si le niveau d'état du site est «Dégradé». (voir nomenclature 33);Validé;08/04/2016;01/09/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
34;ETAT2;2;VAR;Dégradation variable;Dégradation variable. Ne peut être utilisé que si le niveau d'état du site est «Dégradé». (voir nomenclature 33);Validé;08/04/2016;01/09/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
34;ETAT2;3;Eboulé;Eboulé;Eboulé. Ne peut être utilisé que si le niveau d'état du site est «Dégradé». (voir nomenclature 33);Validé;08/04/2016;01/09/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
34;ETAT2;4;Envahi;Envahi par la végétation.;Envahi par la végétation. Ne peut être utilisé que si le niveau d'état du site est «Dégradé». (voir nomenclature 33);Validé;08/04/2016;01/09/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
34;ETAT2;5;Noyé;Noyé;Noyé. Ne peut être utilisé que si le niveau d'état du site est «Dégradé». (voir nomenclature 33);Validé;08/04/2016;01/09/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
34;ETAT2;6;Pollué;Pollué;Pollué. Ne peut être utilisé que si le niveau d'état du site est «Dégradé». (voir nomenclature 33);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/34-ETAT2_2016-09-01.csv
35;EXISTPROT;0;Non;0;0 : il n'existe aucune des protections suivantes sur le site : réserve naturelle, coeur de parc national, réserve biologique (forestière et domaniale), site classé et Musée de France.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/35-EXISTPROT_2016-04-08.csv
35;EXISTPROT;1;Oui;1;1 : Il existe une protection. Les statuts considérés pour que cette valeur soit utilisée sont les suivants : réserve naturelle, coeur de parc national, réserve biologique (forestière et domaniale), site classé et Musée de France.;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/35-EXISTPROT_2016-04-08.csv
36;INTGEOL;1;Cascade;Cascade;Cascade;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;2;Géochronologie;Géochronologie;Géochronologie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;3;Géomorphologie;Géomorphologie;Géomorphologie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;4;Hydrogéol;Hydrogéologie;Hydrogéologie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;5;Hydrotherm;Hydrothermalisme;Hydrothermalisme;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;6;Métamorphisme;Métamorphisme;Métamorphisme;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;7;Minéralogie;Minéralogie;Minéralogie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;8;Paléontologie;Paléontologie;Paléontologie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;9;Phosphatie`re;Phosphatie`re;Phosphatie`re;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;10;Plutonisme;Plutonisme;Plutonisme;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;11;Ressources naturelles;Ressources naturelles;Ressources naturelles;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;12;Sédimentologie;Sédimentologie;Sédimentologie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;13;Stratigraphie;Stratigraphie;Stratigraphie;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;14;Tectonique;Tectonique;Tectonique;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;15;Tuf;Tuf;Tuf;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
36;INTGEOL;16;Volcanisme;Volcanisme;Volcanisme;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/36-INTGEOL_2016-04-08.csv
37;INTSECTYP;1;Annexe;Annexe;Annexe;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/37-INTSECTYP_2016-04-08.csv
37;INTSECTYP;2;Géologique;Géologique;Géologique;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/37-INTSECTYP_2016-04-08.csv
37;INTSECTYP;3;Pédagogique;Pédagogique;Pédagogique;Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/37-INTSECTYP_2016-04-08.csv
38;INTSEC;1;Archéologie;Archéologie (Annexe);Archéologie (intérêt Annexe uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;2;Faune;Faune (Annexe);Faune (intérêt Annexe uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;3;Flore;Flore (Annexe);Flore (intérêt Annexe uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;4;Histoire;Histoire  (Annexe);Histoire (intérêt Annexe uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;5;Préhistoire;Préhistoire (Annexe);Préhistoire (intérêt Annexe uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;6;Cascade;Cascade (Géologique);Cascade (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;7;Géochronologie;Géochronologie (Géologique);Géochronologie (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;8;Géomorphologie (Géologique);Géomorphologie (Géologique);Géomorphologie (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;9;Hydrogéologie;Hydrogéologie (Géologique);Hydrogéologie (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;10;Hydrothermalisme;Hydrothermalisme (Géologique);Hydrothermalisme (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;11;Métamorphisme;Métamorphisme (Géologique);Métamorphisme (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;12;Minéralogie;Minéralogie (Géologique);Minéralogie (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;13;Paléontologie;Paléontologie (Géologique);Paléontologie (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
38;INTSEC;14;Phosphatière;Phosphatière (Géologique);Phosphatière (intérêt Géologique uniquement, voir nomenclature 37);Validé;08/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/38-INTSEC_2016-04-08.csv
